"name","pop","location"
"Grande-Synthe","23213","https://www.google.com/maps/?q=51.0154,2.29975"
"La Valette-du-Var","23134","https://www.google.com/maps/?q=43.1374,5.98314"
"Moulins","23095","https://www.google.com/maps/?q=46.5667,3.33333"
"Mont-Saint-Aignan","23078","https://www.google.com/maps/?q=49.4631,1.09364"
"Etampes","23012","https://www.google.com/maps/?q=48.4333,2.15"
"Mons-en-Baroeul","23006","https://www.google.com/maps/?q=50.6333,3.11667"
"Agde","23001","https://www.google.com/maps/?q=43.3108,3.47583"
"Saint-Ouen-l'Aumone","22977","https://www.google.com/maps/?q=49.0435,2.12134"
"Vertou","22921","https://www.google.com/maps/?q=47.1687,-1.46929"
"Montgeron","22843","https://www.google.com/maps/?q=48.7054,2.45039"
"Maisons-Laffitte","22772","https://www.google.com/maps/?q=48.9526,2.14521"
"Le Puy-en-Velay","22718","https://www.google.com/maps/?q=45.0437,3.88523"
"Le Petit-Quevilly","22691","https://www.google.com/maps/?q=49.4134,1.06155"
"Lormont","22636","https://www.google.com/maps/?q=44.875,-0.51782"
"Olivet","22604","https://www.google.com/maps/?q=47.8622,1.8991"
"Acheres","22555","https://www.google.com/maps/?q=48.9612,2.06882"
